id,lat,lon,name,cvegeo,pob_2010,imu2010,gmu2010
109,19.425311,-99.137421,109 NEZAHUALCOYOTL-ISABEL LA CATOLICA,0901500010964,3446,-0.599417176873837,Medio
102,19.42821,-99.13949,102 ECHEVESTE-BOLIVAR,090150001088A,2228,-0.749624151314995,Bajo
414,19.370187,-99.173712,414 PARROQUIA-JOSÉ IGNACIO BARTOLACHE,0901400010806,4885,-1.253430550090670,Muy bajo
415,19.371498,-99.17602,415 SAN FRANCISCO-PARROQUÍA,0901400010806,4885,-1.253430550090670,Muy bajo
416,19.371308,-99.177607,416 RECREO-PARROQUÍA,0901400010806,4885,-1.253430550090670,Muy bajo
350,19.384062,-99.181482,350 JOSE CLEMENTE OROZCO-CORREGGIO,0901400010562,3293,-1.298516052389030,Muy bajo
363,19.380813,-99.183851,363 HOLBEIN-PAULO UCELLO,0901400010562,3293,-1.298516052389030,Muy bajo
392,19.3730067,-99.1747749,392 PATRICIO SANZ-FELIX CUEVAS,0901400010736,5019,-1.171559763519740,Muy bajo
393,19.372796,-99.172558,393 ADOLFO PRIETO-FELIX CUEVAS,0901400010736,5019,-1.171559763519740,Muy bajo
394,19.372437,-99.171592,394 DR. ROBERTO GAYOL-FELIX CUEVAS,0901400010736,5019,-1.171559763519740,Muy bajo
395,19.373742,-99.169814,395 SAN LORENZO-CALLEJÓN MARTÍN MENLALDE,0901400010736,5019,-1.171559763519740,Muy bajo
413,19.369782,-99.171906,413 PARROQUIA-AVENIDA COYOACÁN,0901400010736,5019,-1.171559763519740,Muy bajo
397,19.373194,-99.167247,397 SAN LORENZO-GABRIEL MANCERA,0901400010755,5165,-1.222597614413540,Muy bajo
398,19.37103,-99.16566,398 SANCHEZ AZCONA-FELIX CUEVAS,0901400010755,5165,-1.222597614413540,Muy bajo
399,19.372407,-99.164519,399 HERIBERTO FRÍAS-SAN LORENZO,0901400010755,5165,-1.222597614413540,Muy bajo
400,19.3726458,-99.1642743,400 SAN LORENZO-HERIBERTO FRIAS,0901400010755,5165,-1.222597614413540,Muy bajo
358,19.380168,-99.164222,358 NICOLAS SAN JUAN-MATIAS ROMERO ,0901400010613,4894,-1.227715273272460,Muy bajo
359,19.379269,-99.161169,359 MATIAS ROMERO -PESTALLOZZI,0901400010613,4894,-1.227715273272460,Muy bajo
360,19.3790279,-99.1628259,E360 HERIBERTO FRÍAS-MATIAS ROMERO,0901400010613,4894,-1.227715273272460,Muy bajo
374,19.376964,-99.161116,374 PITÁGORAS-PILARES,0901400010613,4894,-1.227715273272460,Muy bajo
377,19.375394,-99.16375,377 HERIBERTO FRÍAS-MIGUEL LAURENT,0901400010613,4894,-1.227715273272460,Muy bajo
163,19.405246,-99.156431,163 TOLUCA-BAJÍO,0901500011479,2583,-0.979657309262587,Muy bajo
371,19.378542,-99.174328,371 TLACOQUEMECATL-CAPULIN,0901400010721,4042,-1.193690880979430,Muy bajo
380,19.374876,-99.173512,380 MORAS-SAN LORENZO,0901400010721,4042,-1.193690880979430,Muy bajo
36,19.419725,-99.175778,36 PUEBLA-VERACRUZ,0901500011089,2303,-0.924967852378493,Bajo
37,19.420419,-99.172676,37 GUADALAJARA-PUEBLA,0901500011089,2303,-0.924967852378493,Bajo
38,19.420801,-99.171407,38 COZUMEL-PUEBLA,0901500011089,2303,-0.924967852378493,Bajo
449,19.42018,-99.174393,E449 ACAPULCO-PUEBLA,0901500011089,2303,-0.924967852378493,Bajo
401,19.372147,-99.16158,401 SAN LORENZO-AVENIDA CUAUHTEMOC,090140001083A,2850,-1.172439390654050,Muy bajo
406,19.367831,-99.163261,406 PARROQUIA AV. MEXICO-COYOACAN,090140001083A,2850,-1.172439390654050,Muy bajo
427,19.365023,-99.162993,427 AVENIDA MÉXICO-COYOACAN-AV. POPOCATEPETL (EJE ,090140001083A,2850,-1.172439390654050,Muy bajo
426,19.365519,-99.166017,426 CERRADA DE POPOCATEPETL-AV. POPOCATEPETL (EJE ,0901400010952,2695,-0.943886797132035,Bajo
441,19.361215,-99.167527,441 PUENTE XOCO-REAL DE MAYORAZGO,0901400010952,2695,-0.943886797132035,Bajo
442,19.359905,-99.1653,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,0901400010952,2695,-0.943886797132035,Bajo
338,19.384249,-99.163273,338 NICOLAS SAN JUAN-SAN BORJA,0901400010416,2771,-1.353284445998680,Muy bajo
343,19.384099,-99.160826,343 ENRIQUE RÉBSAMEN-DIVISIÓN DEL NORTE,0901400010416,2771,-1.353284445998680,Muy bajo
344,19.382107,-99.162243,344 HERIBERTO FRÍAS-ANGEL URRAZA EJE 6 SUR,0901400010416,2771,-1.353284445998680,Muy bajo
349,19.385688,-99.180857,349 AUGUSTO RODIN-AVENIDA SAN ANTONIO,090140001037A,2011,-1.206582644588360,Muy bajo
372,19.37797,-99.170289,372 DR. ROBERTO GAYOL-TLACOQUEMECATL,0901400010740,3657,-1.310515129635780,Muy bajo
378,19.375823,-99.168076,378 MIGUEL LAURENT-AMORES,0901400010740,3657,-1.310515129635780,Muy bajo
379,19.375751,-99.17084,379 DR. ROBERTO GAYOL-MIGUEL LAURENT,0901400010740,3657,-1.310515129635780,Muy bajo
440,19.36065,-99.168669,440 REAL DE MAYORAZGO-PUENTE XOCO,0901400010967,613,-0.552007626968827,Medio
86,19.432378,-99.159077,86 SULLIVAN-INSURGENTES,0901500010697,7115,-0.950384563299505,Bajo
254,19.43935,-99.16007,254 ALFONSO HERRERA-MIGUEL SHULTZ ,0901500010697,7115,-0.950384563299505,Bajo
256,19.4372,-99.15816,256 GÓMEZ FARÍAS-SADI CARNOT ,0901500010697,7115,-0.950384563299505,Bajo
263,19.436274,-99.158425,263 SADI CARNOT-GÓMEZ FARIAS ,0901500010697,7115,-0.950384563299505,Bajo
291,19.397651,-99.169946,291 MAGDALENA-DIVISIÓN DEL NORTE,0901400010238,6271,-1.335862717586310,Muy bajo
300,19.393268,-99.168333,E300 PROVIDENCIA -LUZ SAVIÑON,0901400010238,6271,-1.335862717586310,Muy bajo
301,19.393807,-99.171133,301 LUZ SAVIÑÓN-MAGDALENA,0901400010238,6271,-1.335862717586310,Muy bajo
316,19.391056,-99.1712,316 SAN FRANCISCO-CONCEPCIÓN BEISTEGUI,0901400010238,6271,-1.335862717586310,Muy bajo
317,19.391456,-99.166157,317 AVENIDA COYOACÁN-TORRES ADALID,0901400010238,6271,-1.335862717586310,Muy bajo
323,19.389026,-99.163403,323 CONCEPCIÓN BEISTEGUI-GABRIEL MANCERA,0901400010238,6271,-1.335862717586310,Muy bajo
325,19.3881779,-99.1696894,325 PROVIDENCIA -AVENIDA DEL VALLE,0901400010399,3427,-1.211958911894020,Muy bajo
336,19.385531,-99.169673,336 SAN BORJA-CDA. BARTOLOCHE,0901400010399,3427,-1.211958911894020,Muy bajo
324,19.3872468,-99.1656554,324 AMORES-AVENIDA EUGENIA,0901400010401,5022,-1.256559057334720,Muy bajo
337,19.384849,-99.16704,337 SAN BORJA-MARTÍN MENLALDE,0901400010401,5022,-1.256559057334720,Muy bajo
296,19.394283,-99.158756,E296 DIAGONAL SAN ANTONIO-ENRIQUE RÉBSAMEN,0901400010257,7303,-1.194805690487100,Muy bajo
298,19.394073,-99.16214,298 ROMERO DE TERREROS-GABRIEL MANCERA,0901400010257,7303,-1.194805690487100,Muy bajo
319,19.391991,-99.162684,319 DIAGONAL SAN ANTONIO-LUZ SAVIÑON,0901400010257,7303,-1.194805690487100,Muy bajo
320,19.391323,-99.15936,320 ENRIQUE RÉBSAMEN-LUZ SAVIÑON,0901400010257,7303,-1.194805690487100,Muy bajo
321,19.389477,-99.157513,321 TORRES ADALID-ANAXÁGORAS,0901400010257,7303,-1.194805690487100,Muy bajo
322,19.388528,-99.160616,322 HERIBERTO FRÍAS-CONCEPCIÓN BEISTEGUI,0901400010257,7303,-1.194805690487100,Muy bajo
292,19.396917,-99.166264,292 ADOLFO PRIETO-EJE 4 SUR XOLA,0901400010242,3757,-1.237574466560120,Muy bajo
299,19.394601,-99.165054,299 ROMERO DE TERREROS-MIER Y PESADO,0901400010242,3757,-1.237574466560120,Muy bajo
318,19.392249,-99.164127,318 LUZ SAVIÑÓN-AMORES,0901400010242,3757,-1.237574466560120,Muy bajo
289,19.397308,-99.174548,289 CHICAGO-YOSEMITE,0901400010204,4155,-1.288198156722490,Muy bajo
305,19.394693,-99.175531,305 AVENIDA DEL PARQUE-ARIZONA,0901400010204,4155,-1.288198156722490,Muy bajo
306,19.393699,-99.175664,306 DAKOTA-FILADELFIA,0901400010204,4155,-1.288198156722490,Muy bajo
307,19.393701,-99.175834,307 MINESOTA-DAKOTA,0901400010204,4155,-1.288198156722490,Muy bajo
284,19.397693,-99.172981,284 DAKOTA-VERMONT,0901400010219,2355,-1.225435678242780,Muy bajo
290,19.396333,-99.172667,290 YOSEMITE-COLORADO,0901400010219,2355,-1.225435678242780,Muy bajo
303,19.394842,-99.173025,303 MONTESITO-AV. INSURGENTES,0901400010219,2355,-1.225435678242780,Muy bajo
304,19.395043,-99.173821,304 MONTESITO-DAKOTA,0901400010219,2355,-1.225435678242780,Muy bajo
308,19.393594,-99.178072,308 NUEVA YORK-ARIZONA,0901400010219,2355,-1.225435678242780,Muy bajo
309,19.393162,-99.17956,309 PENNSYLVANIA-ARIZONA,0901400010219,2355,-1.225435678242780,Muy bajo
314,19.391647,-99.177331,314 NUERVA YORK-LOUISIANA,0901400010219,2355,-1.225435678242780,Muy bajo
279,19.399908,-99.166553,279 LA MORENA-PROVIDENCIA,0901400010045,3611,-1.257044320855040,Muy bajo
283,19.39827,-99.167383,283 AV. COYOACÁN-RAFAEL DONDE,0901400010045,3611,-1.257044320855040,Muy bajo
278,19.40071,-99.163831,278 MIER Y PESADO-OBRERO MUNDIAL,090140001005A,4632,-1.244904875442800,Muy bajo
282,19.398692,-99.161273,282 LA MORENA-EJE 2 PONIENTE GABRIEL MANCERA,090140001005A,4632,-1.244904875442800,Muy bajo
293,19.397373,-99.164598,293 MIER Y PESADO-EJE 4 SUR XOLA,090140001005A,4632,-1.244904875442800,Muy bajo
294,19.396513,-99.160924,294 NICOLÁS SAN JUAN-EJE 4 SUR XOLA,090140001005A,4632,-1.244904875442800,Muy bajo
276,19.401986,-99.156366,276 ANAXÁGORAS-OBRERO MUNDIAL,0901400010011,3900,-1.104305081325990,Muy bajo
277,19.401807,-99.15909,277 AMPLIACIÓN TONALÁ-OBRERO MUNDIAL,0901400010011,3900,-1.104305081325990,Muy bajo
404,19.373813,-99.157387,404 MIGUEL LAURENT-AVENIDA DIVISIÓN DEL NORTE,0901400010774,6958,-1.044276399794770,Muy bajo
405,19.370619,-99.156626,405 DIVISIÓN DEL NORTE-MUNICIPIO LIBRE,0901400010774,6958,-1.044276399794770,Muy bajo
436,19.366217,-99.177819,436 RODRIGUEZ SARO-BUFALLO,0901400010933,2881,-1.251232484431290,Muy bajo
437,19.36480833,-99.17602222,437 MORAS-COMUNAL,0901400010933,2881,-1.251232484431290,Muy bajo
438,19.36479722,-99.17458333,438 ADOLFO PRIETO-JOSÉ MARÍA OLLOQUI,0901400010933,2881,-1.251232484431290,Muy bajo
428,19.363418,-99.160353,428 PROLONGACIÓN UXMAL-AV. POPOCATEPETL (EJE 8),0901400010971,3255,-1.327910536383670,Muy bajo
432,19.361296,-99.162581,432 CARRILLO PUERTO-AV. MÉXICO-COYOACÁN,0901400010971,3255,-1.327910536383670,Muy bajo
443,19.359655,-99.162025,443 BRUNO TRAVEN-GOLONDRINAS,0901400010971,3255,-1.327910536383670,Muy bajo
430,19.362139,-99.154974,430 TRIPOLI-AV. POPOCATEPETL (EJE 8),0901400010986,5026,-1.307548973368580,Muy bajo
431,19.36145,-99.15822,431 BRUNO TRAVEN-PAZ MONTES DE OCA,0901400010986,5026,-1.307548973368580,Muy bajo
444,19.359384,-99.159425,444 GENERAL MANUEL RINCÓN-AGUSTÍN GUTIERREZ,0901400010986,5026,-1.307548973368580,Muy bajo
445,19.35827,-99.156105,E445 RIFF-AVENIDA RIO CHURUBUSCO,0901400010986,5026,-1.307548973368580,Muy bajo
446,19.3586,-99.156101,446 RIFF-AVENIDA RIO CHURUBUSCO,0901400010986,5026,-1.307548973368580,Muy bajo
421,19.369467,-99.179401,421 MARÍA LUZ BRINGAS-OSO,0901400010929,3294,-1.354875657312510,Muy bajo
422,19.368356,-99.177487,422 BUFALO-JOSÉ MARÍA RICO (EJE 8),0901400010929,3294,-1.354875657312510,Muy bajo
423,19.367631,-99.175342,423 MORAS-JOSÉ MARÍA RICO (EJE 8),0901400010929,3294,-1.354875657312510,Muy bajo
288,19.396333,-99.183575,288 11 DE ABRIL-AVENIDA 2,0901400010187,5804,-1.133036309617960,Muy bajo
310,19.395319,-99.181733,310 CALLE 1-AV. PATRIOTISMO,0901400010187,5804,-1.133036309617960,Muy bajo
311,19.393665,-99.185391,311 CALLE 5-AVENIDA REVOLUCIÓN,0901400010187,5804,-1.133036309617960,Muy bajo
312,19.392634,-99.183737,312 AVENIDA 2-CALLE 7,0901400010187,5804,-1.133036309617960,Muy bajo
328,19.392586,-99.184742,328 AVENIDA 1-CALLE 7,0901400010187,5804,-1.133036309617960,Muy bajo
313,19.391431,-99.178989,313 PENNSYLVANIA-OKLAHOMA,0901400010191,3691,-1.266638469152690,Muy bajo
333,19.387624,-99.180978,333 GEORGIA -CAROLINA,0901400010191,3691,-1.266638469152690,Muy bajo
315,19.391472,-99.1736,315 ALABAMA-MONTANA,0901400010384,3275,-1.243363196390890,Muy bajo
326,19.388978,-99.174811,326 EUGENIA-NEBRASKA,0901400010384,3275,-1.243363196390890,Muy bajo
327,19.38885,-99.17772,E327 GEORGIA -PENNSYLVANIA,0901400010384,3275,-1.243363196390890,Muy bajo
334,19.386568,-99.175089,334 NUEVA YORK-AV. INSURGENTES,0901400010384,3275,-1.243363196390890,Muy bajo
302,19.393832,-99.171466,302 LUZ SAVIÑON-MAGDALENA,0901400010223,1234,-1.206511270321130,Muy bajo
335,19.387003,-99.173504,335 MAGDALENA-AMEYALCO,0901400010223,1234,-1.206511270321130,Muy bajo
346,19.385019,-99.174077,346 SAN FRANCISCO-SANTA MARGARITA,0901400010223,1234,-1.206511270321130,Muy bajo
356,19.381292,-99.170171,356 MATIAS ROMERO -ADOLFO PRIETO,0901400010609,4006,-1.329911665579930,Muy bajo
357,19.380598,-99.1669248,357 MATIAS ROMERO -AMORES,0901400010609,4006,-1.329911665579930,Muy bajo
373,19.377968,-99.166663,373 PILARES-GABRIEL MANCERA,0901400010609,4006,-1.329911665579930,Muy bajo
433,19.363558,-99.170819,433 JOSE MARÍA OLLOQUI-LOPÉZ COSTILLA,0901400010948,3014,-1.298226965299180,Muy bajo
434,19.363741,-99.171268,E434 JOSE MARÍA OLLOQUI-AMORES,0901400010948,3014,-1.298226965299180,Muy bajo
439,19.36218889,-99.17246667,439 AMORES-AVENIDA COYOACÁN,0901400010948,3014,-1.298226965299180,Muy bajo
407,19.367294,-99.158694,407 PROL. XOCHICALCO-GENERAL EMILIANO ZAPATA,0901400010844,4362,-1.270624642587310,Muy bajo
408,19.36677,-99.156843,408 PROLONGACIÓN PETÉN-GENERAL EMILIANO ZAPATA,0901400010844,4362,-1.270624642587310,Muy bajo
409,19.365102,-99.155499,409 AZORES-DIVISIÓN DEL NORTE,0901400010844,4362,-1.270624642587310,Muy bajo
410,19.36564,-99.158063,410 PROLONGACIÓN TAJÍN-PROLONGACIÓN REPÚBLICAS,0901400010844,4362,-1.270624642587310,Muy bajo
429,19.363071,-99.158292,429 PIRINEOS-AV. POPOCATEPETL (EJE 8),0901400010844,4362,-1.270624642587310,Muy bajo
342,19.381076,-99.159455,342 ANAXÁGORAS-ANGEL URRAZA EJE 6 SUR,0901400010628,5116,-1.168259841976010,Muy bajo
375,19.376865,-99.158818,375 TENAYUCA-DIVISIÓN DEL NORTE,090140001076A,3158,-1.264420234626570,Muy bajo
376,19.375442,-99.161595,376 PITÁGORAS-AV. UNIVERSIDAD,090140001076A,3158,-1.264420234626570,Muy bajo
402,19.3709452,-99.1587223,402 UXMAL-MUNICIPIO LIBRE,090140001076A,3158,-1.264420234626570,Muy bajo
403,19.371371,-99.158639,403 UXMAL-MUNICIPIO LIBRE,090140001076A,3158,-1.264420234626570,Muy bajo
411,19.367864,-99.163626,411 PARROQUIA-AVENIDA MÉXICO-COYOACAN,0901400010825,269,-1.315645426371130,Muy bajo
412,19.3684182,-99.1654145,412 PARROQUIA-AVENIDA UNIVERSIDAD,0901400010825,269,-1.315645426371130,Muy bajo
370,19.378818,-99.177054,370 TLACOQUEMECATL-AV. INSURGENTES,0901400010717,1254,-1.161736720052240,Muy bajo
381,19.375541,-99.177894,381 SAN LORENZO-MANZANAS,0901400010717,1254,-1.161736720052240,Muy bajo
382,19.375591,-99.178084,382 SAN LORENZO-AV. INSURGENTES,0901400010717,1254,-1.161736720052240,Muy bajo
390,19.373228,-99.17826,390 OSO-FELIX CUEVAS,0901400010717,1254,-1.161736720052240,Muy bajo
391,19.373142,-99.178283,E391 OSO-FELIX CUEVAS,0901400010717,1254,-1.161736720052240,Muy bajo
420,19.369723,-99.17964,420 MARÍA LUZ BRINGAS-OSO,0901400010717,1254,-1.161736720052240,Muy bajo
347,19.384378,-99.176097,347 PENNSYLVANIA-MAXIMINO AVILA CAMACHO,0901400010577,4959,-1.215972783052250,Muy bajo
348,19.385365,-99.178216,348 INDIANA-AVENIDA SAN ANTONIO,0901400010577,4959,-1.215972783052250,Muy bajo
353,19.382168,-99.178808,353 CAROLINA-HOLBEIN,0901400010577,4959,-1.215972783052250,Muy bajo
354,19.381665,-99.176685,354 BOSTON-AV. INSURGENTES,0901400010577,4959,-1.215972783052250,Muy bajo
362,19.382207,-99.181043,362 AUGUSTO RODIN-ALBERTO BALDERAS,0901400010577,4959,-1.215972783052250,Muy bajo
366,19.378345,-99.181973,366 PORFIRIO DÍAZ-AUGUSTO RODÍN,0901400010577,4959,-1.215972783052250,Muy bajo
367,19.37946,-99.181632,367 BOSTON -AUGUSTO RODÍN,0901400010577,4959,-1.215972783052250,Muy bajo
368,19.379246,-99.179344,368 PORFIRIO DÍAZ-CINCINATTI ,0901400010577,4959,-1.215972783052250,Muy bajo
369,19.379884,-99.177478,369 PORFIRIO DÍAZ-AV. INSURGENTES,0901400010577,4959,-1.215972783052250,Muy bajo
352,19.384114,-99.185447,352 TINTORETO-GIORGINE,0901400010558,1637,-1.372370040047120,Muy bajo
364,19.383063,-99.185858,364 BOTICHELLI-CDA. DE GIORGONE,0901400010558,1637,-1.372370040047120,Muy bajo
365,19.381117,-99.186687,365 HOLBEIN-AVENIDA REVOLUCIÓN,0901400010558,1637,-1.372370040047120,Muy bajo
396,19.371554,-99.170187,396 MARTÍN MENLALDE-FELIX CUEVAS,0901400010810,5918,-1.371892136843100,Muy bajo
424,19.367208,-99.170531,424 AMORES-JOSÉ MARÍA RICO (EJE 8),0901400010810,5918,-1.371892136843100,Muy bajo
425,19.367087,-99.16741,425 NICOLAS SAN JUAN-AVENIDA UNIVERSIDAD,0901400010810,5918,-1.371892136843100,Muy bajo
435,19.365154,-99.172906,435 RODRIGUEZ SARO-AVENIDA COYOACÁN,0901400010810,5918,-1.371892136843100,Muy bajo
280,19.4015,-99.156406,280 ANAXÁGORAS-OBRERO MUNDIAL,0901400010064,3835,-1.185598075066930,Muy bajo
