id,lat,lon,name,cvegeo,pob_2010,imu2010,gmu2010
89,19.434946,-99.133989,89 REPUBLICA DE GUATEMALA-MONTE DE PIEDAD,0901500010771,1154,-0.076471739619676,Medio
94,19.433766,-99.130918,94 LIC. VERDAD-MONEDA,0901500010771,1154,-0.076471739619676,Medio
180,19.404554,-99.169953,180 QUINTANA ROO-VILLA HERMOSA,0901500011430,1102,-1.217267254680700,Muy bajo
161,19.405533,-99.164913,161 QUINTANA ROO-MANZANILLO,090150001145A,3076,-0.995563333605957,Muy bajo
164,19.403204,-99.16596,164 BAJÍO-TLACOTALPAN,090150001145A,3076,-0.995563333605957,Muy bajo
83,19.406296,-99.172117,83 NUEVO LEON-ALFONSO REYES,0901500011426,1472,-1.068469965352500,Muy bajo
179,19.404452,-99.171438,179 NUEVO LEÓN-QUINTANA ROO,0901500011426,1472,-1.068469965352500,Muy bajo
181,19.40472,-99.17448,181 BENJAMIN FRANKLIN-OMETUSCO,0901500011426,1472,-1.068469965352500,Muy bajo
66,19.411402,-99.178666,66 MAZATLAN-FRANCISCO MARQUEZ,0901500011318,2916,-1.131818105267010,Muy bajo
67,19.411797,-99.17588,67 VICENTE SUAREZ-MICHOACAN,0901500011318,2916,-1.131818105267010,Muy bajo
68,19.411556,-99.17406,68 TAMAULIPAS-MICHOACAN,0901500011318,2916,-1.131818105267010,Muy bajo
73,19.410245,-99.175612,73 CAMPECHE-TAMAULIPAS,0901500011318,2916,-1.131818105267010,Muy bajo
75,19.408722,-99.17669,75 ALFONSO REYES-ATLIXCO,0901500011318,2916,-1.131818105267010,Muy bajo
69,19.410733,-99.168111,69 MICHOACAN-AMSTERDAM,0901500011341,4138,-1.121921775450120,Muy bajo
76,19.408736,-99.169913,76 CHILPANCINGO-CAMPECHE,0901500011341,4138,-1.121921775450120,Muy bajo
80,19.407307,-99.172118,80 NUEVO LEON-AGUASCALIENTES,0901500011341,4138,-1.121921775450120,Muy bajo
81,19.408006,-99.168475,81 AGUASCALIENTES-INSURGENTES,0901500011341,4138,-1.121921775450120,Muy bajo
84,19.40702,-99.169587,84 CHILPANCINGO-TLAXCALA,0901500011341,4138,-1.121921775450120,Muy bajo
79,19.407534,-99.174427,79 SALTILLO-ALFONSO REYES,0901500011337,1855,-1.195283472619250,Muy bajo
125,19.424541,-99.156204,125 MORELIA-CIRCULAR DE MORELIA,0901500011017,5041,-0.974209252205176,Muy bajo
127,19.423318,-99.15833,127 PUEBLA-MERIDA,0901500011017,5041,-0.974209252205176,Muy bajo
130,19.421576,-99.158015,130 MÉRIDA-DURANGO,0901500011017,5041,-0.974209252205176,Muy bajo
132,19.420667,-99.15645,132 COLIMA-FRONTERA,0901500011017,5041,-0.974209252205176,Muy bajo
133,19.421138,-99.154725,133 COLIMA-MORELIA,0901500011017,5041,-0.974209252205176,Muy bajo
135,19.419225,-99.155099,135 ÁLVARO OBREGÓN-MORELIA,0901500011017,5041,-0.974209252205176,Muy bajo
137,19.418774,-99.157081,137 ÁLVARO OBREGÓN-MÉRIDA,0901500011017,5041,-0.974209252205176,Muy bajo
98,19.430267,-99.14861,98 EMILIO DONDE-AV. BALDERAS,0901500010860,1958,-0.555446832898137,Medio
107,19.427329,-99.149971,107 TOLSA-BALDERAS,0901500010860,1958,-0.555446832898137,Medio
108,19.427305,-99.149533,E108 TOLSA-BALDERAS,0901500010860,1958,-0.555446832898137,Medio
123,19.424161,-99.153117,123 CLAUDIO BERNARD-DR. LAVISTA,0901500011534,3036,-1.022745918280060,Muy bajo
124,19.422392,-99.150358,124 CLAUDIO BERNARD-DR. LICEAGA,0901500011534,3036,-1.022745918280060,Muy bajo
112,19.432819,-99.151734,112 AV. MORELOS-ABRAHAM GONZALEZ,0901500010856,3125,-0.806815265571647,Bajo
113,19.430369,-99.154419,113 GENERAL PRIM-VERSALLES,0901500010856,3125,-0.806815265571647,Bajo
114,19.428989,-99.153618,114 LUCERNA-ABRAHAM GONZALEZ ,0901500010856,3125,-0.806815265571647,Bajo
119,19.42679,-99.15554,119 TURÍN-ABRAHAM GONZÁLEZ,0901500010856,3125,-0.806815265571647,Bajo
99,19.42995,-99.14591,99 ERNESTO PUGIBET-LUIS MOYA,0901500010875,8210,-0.759503708677776,Bajo
110,19.42513,-99.14339,110 DR. VALENZUELA-DR. RÍO DE LA LOZA,0901500010875,8210,-0.759503708677776,Bajo
122,19.425502,-99.146337,122 JOSE MARIA VERTIZ-AV.DR. RIO DE LA LOZA,0901500010875,8210,-0.759503708677776,Bajo
448,19.426611,-99.14447,448 DR. ANDRADE - ARCOS DE BELÉN,0901500010875,8210,-0.759503708677776,Bajo
138,19.417702,-99.155313,138 GUANAJUATO-FRONTERA,0901500011110,5904,-1.031654110699530,Muy bajo
140,19.416605,-99.156853,140 MÉRIDA-ZACATECAS,0901500011110,5904,-1.031654110699530,Muy bajo
143,19.414303,-99.157542,143 CÓRDOBA-SAN LUIS POTOSÍ,0901500011110,5904,-1.031654110699530,Muy bajo
144,19.415192,-99.154837,144 FRONTERA-SAN LUIS POTOSÍ,0901500011110,5904,-1.031654110699530,Muy bajo
148,19.412829,-99.155116,148 COAHUILA-AV.CUAUHTEMOC,0901500011110,5904,-1.031654110699530,Muy bajo
149,19.41199,-99.155699,149 MÉRIDA-ANTONIO ANZA,0901500011110,5904,-1.031654110699530,Muy bajo
139,19.416128,-99.162097,E139 TONALÁ-GUANJUATO,0901500011106,2127,-0.766973574220115,Bajo
141,19.415905,-99.15954,141 ZACATECAS-LUIS CABRERA,0901500011106,2127,-0.766973574220115,Bajo
240,19.43855,-99.2063,240 EJERCITO NACIONAL-F.C. DE CUERNAVACA ,0901600010622,4691,-1.144847852405630,Muy bajo
241,19.43862,-99.20758,E241 EJERCITO NAL-JUAN VAZQUEZ DE LA MELLA ,0901600010622,4691,-1.144847852405630,Muy bajo
460,19.437014,-99.207932,460 JUAN VÁZQUEZ DE MELLA-HOMERO,0901600010622,4691,-1.144847852405630,Muy bajo
200,19.437596,-99.188785,200 EMERSON-AV. EJERCITO NACIONAL,0901600010660,4114,-1.165943062415040,Muy bajo
201,19.437431,-99.187215,201 LOPE DE VEGA-EJERCITO NACIONAL ,0901600010660,4114,-1.165943062415040,Muy bajo
208,19.434182,-99.189835,208 HESIODO-LAMARTINE ,0901600010660,4114,-1.165943062415040,Muy bajo
207,19.434861,-99.183322,207 TASSO-HOMERO ,090160001068A,2346,-1.341191140169230,Muy bajo
217,19.432888,-99.183605,217 EULER-AV. HORACIO ,090160001068A,2346,-1.341191140169230,Muy bajo
226,19.431033,-99.18222,226 WALLON-PRESIDENTE MASARYK,090160001068A,2346,-1.341191140169230,Muy bajo
239,19.430153,-99.181355,239 RINCON DEL BOSQUE-RUBEN DARÍO ,090160001068A,2346,-1.341191140169230,Muy bajo
247,19.432276,-99.18064,E247 HERSCHEL-ROUSSEAU ,090160001068A,2346,-1.341191140169230,Muy bajo
250,19.429057,-99.17966,250 DARWIN-MARIANO ESCOBEDO ,090160001068A,2346,-1.341191140169230,Muy bajo
253,19.425835,-99.177924,253 DANTE-TOLSTOI ,090160001068A,2346,-1.341191140169230,Muy bajo
467,19.440399,-99.186784,E467  LAGO MAYOR-LAGO ALBERTO,0901600010478,3347,-1.367722270714500,Muy bajo
476,19.442127,-99.184433,476 LAGO COMO-LAGUNA DE MAYRÁN,0901600010478,3347,-1.367722270714500,Muy bajo
196,19.438349,-99.192904,196 LAGO TANGANICA-AV. EJERCITO NACIONAL,0901600010571,1924,-1.125062689627350,Muy bajo
244,19.440885,-99.193315,244 MIGUEL DE CERVANTES SAAVEDRA-LAGO VICTORIA ,0901600010571,1924,-1.125062689627350,Muy bajo
245,19.43819,-99.19048,245 LAGO ONEGA-AV. EJERCITO NACIONAL ,0901600010571,1924,-1.125062689627350,Muy bajo
473,19.438143,-99.17519,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,0901600010590,696,-1.191350305729190,Muy bajo
199,19.437934,-99.197241,199 ANATOLE FRANCE-AV. EJERCITO NACIONAL,0901600010641,1835,-1.188824248908100,Muy bajo
202,19.43617,-99.198943,202 CALDERON DE LA BARCA-AV. HOMERO,0901600010641,1835,-1.188824248908100,Muy bajo
215,19.43384,-99.19968,215 EDGAR ALAN POE-HORACIO,0901600010641,1835,-1.188824248908100,Muy bajo
246,19.434147,-99.179835,246 LEIBNITZ-THIERS,0901600010694,1083,-1.361429897906910,Muy bajo
248,19.43175,-99.177399,248 SHAKESPEARE-LAFAYETTE ,0901600010694,1083,-1.361429897906910,Muy bajo
249,19.429877,-99.177569,249 SHAKESPEARE-DARWIN ,0901600010694,1083,-1.361429897906910,Muy bajo
466,19.44269,-99.19083,466  LAGO ONEGA-LAGO LADOGA,0901600010463,3524,-0.583618373138152,Medio
198,19.438168,-99.203888,198 SÓCRATES-EJERCITO NACIONAL ,0901600010637,3398,-1.233492678349890,Muy bajo
206,19.435798,-99.201419,206 MOLIERE-HOMERO ,0901600010637,3398,-1.233492678349890,Muy bajo
209,19.435478,-99.206359,209 SOLON-HORACIO ,0901600010637,3398,-1.233492678349890,Muy bajo
213,19.43432,-99.20632,213 SOLÓN-CICERÓN,0901600010637,3398,-1.233492678349890,Muy bajo
214,19.434353,-99.20322,214 PLATÓN-HORACIO,0901600010637,3398,-1.233492678349890,Muy bajo
219,19.433542,-99.207808,219 ESOPO-FC DE CUERNAVACA,0901600010637,3398,-1.233492678349890,Muy bajo
220,19.432655,-99.205727,220 PLINIO-PRESIDENTE MASARYK ,0901600010637,3398,-1.233492678349890,Muy bajo
205,19.435525,-99.184713,205 TAINE-HOMERO,0901600010675,2485,-1.092271790342280,Muy bajo
211,19.433607,-99.188528,211 NEWTON-HORACIO,0901600010675,2485,-1.092271790342280,Muy bajo
212,19.433567,-99.188096,212 HEGEL-HORACIO ,0901600010675,2485,-1.092271790342280,Muy bajo
218,19.432451,-99.188033,218 HEGEL-IBARBOUROU ,0901600010675,2485,-1.092271790342280,Muy bajo
243,19.440839,-99.196712,243 MIGUEL DE CERVANTES SAAVEDRA-LAGO FILT ,0901600010552,0,0.000000000000000,
188,19.41171,-99.19014,188 GDOR MELCHOR MÚZQUIZ-GDOR IGNACIO ESTEVA ,0901600011160,6974,-1.128826803385870,Muy bajo
189,19.41004,-99.18798,189 GDOR RAFAEL REBOLLAR-GDOR JOSÉ CEBALLOS,0901600011160,6974,-1.128826803385870,Muy bajo
191,19.4079,-99.18795,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,0901600011160,6974,-1.128826803385870,Muy bajo
457,19.42703,-99.212845,E457 AV. PRADO NORTE-EXPLANADA,0901600010872,1440,-1.176493716350770,Muy bajo
456,19.427517,-99.208412,456 ALPES-MONTES ESCANDINAVOS,0901600010887,249,-1.404250386602210,Muy bajo
170,19.404029,-99.184342,170 OBSERVATORIO ORIENTE-REVOLUCIÓN,0901600011175,1619,-1.026989260099530,Muy bajo
173,19.401682,-99.176398,173 MINERÍA-JOSÉ MARTÍ,0901600011207,7668,-1.029680209873380,Muy bajo
285,19.3997946,-99.1775178,285 12 DE OCTUBRE-MINERIA,0901600011207,7668,-1.029680209873380,Muy bajo
452,19.435031,-99.179838,452 LEIBNITZ-AV. EJERCITO NACIONAL,0901600010707,1935,-1.408944071508000,Muy bajo
186,19.4124291,-99.1885117,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,0901600011029,2340,-1.193497529737040,Muy bajo
187,19.41123,-99.18551,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,0901600011029,2340,-1.193497529737040,Muy bajo
190,19.409569,-99.183833,E190 GDOR IGNACIO ESTEVA-MTRO JOSÉ VASCONCELOS,0901600011029,2340,-1.193497529737040,Muy bajo
286,19.399201,-99.179943,286 13 DE SEPTIEMBRE-AVENIDA PATRIOTISMO,0901600011211,5038,-1.151596802700790,Muy bajo
287,19.398946,-99.183254,287 13 DE SEPTIEMBRE-PUENTE DE LA MORENA,0901600011211,5038,-1.151596802700790,Muy bajo
224,19.431255,-99.188065,224 HEGEL-PRESIDENTE MASARYK,0901600010783,3229,-1.285491445204630,Muy bajo
225,19.431172,-99.185612,225 PETRARCA-PRESIDENTE MASARYK,0901600010783,3229,-1.285491445204630,Muy bajo
232,19.42894,-99.185389,232 TAINE-RUBEN DARÍO ,0901600010783,3229,-1.285491445204630,Muy bajo
234,19.42783,-99.191539,234 TRES PICOS-ARQUÍMIDES ,0901600010783,3229,-1.285491445204630,Muy bajo
251,19.429261,-99.17538,251 GOETHE-DARWIN ,0901600010711,2906,-1.118852625423540,Muy bajo
252,19.427575,-99.17702,252 VICTOR HUGO-SHAKESPEARE ,0901600010711,2906,-1.118852625423540,Muy bajo
229,19.430515,-99.203331,229 DICKENS-SENECA,0901600010745,2734,-1.221921885641520,Muy bajo
235,19.42933,-99.20218,235 CAMPOS ELISEOS-MOLIERE ,0901600010745,2734,-1.221921885641520,Muy bajo
236,19.42944,-99.20243,236 CAMPOS ELISEOS-MOLIERE ,0901600010745,2734,-1.221921885641520,Muy bajo
451,19.42902,-99.201322,451 CAMPOS ELÍSEOS-GOLDSMITH,0901600010745,2734,-1.221921885641520,Muy bajo
221,19.431799,-99.201565,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,090160001075A,764,-1.073109886347840,Muy bajo
228,19.427705,-99.19912,228 CAMPOS ELÍSEOS-JEAN DE LA FONTAINE,090160001075A,764,-1.073109886347840,Muy bajo
230,19.430098,-99.200074,230 EDGAR ALAN POE-DICKENS,090160001075A,764,-1.073109886347840,Muy bajo
233,19.429314,-99.196965,233 JULIO VERNE-LUIS G. URBINA ,090160001075A,764,-1.073109886347840,Muy bajo
203,19.435985,-99.194832,203 TENNYSON-AV. HOMERO,0901600010656,3400,-1.206356478069110,Muy bajo
204,19.435882,-99.19152,204 TEMISTOCLES-HOMERO,0901600010656,3400,-1.206356478069110,Muy bajo
210,19.434076,-99.194091,210 EUGENIO SUE-HORACIO ,0901600010656,3400,-1.206356478069110,Muy bajo
216,19.433419,-99.195746,216 ALEJANDRO DUMAS-HORACIO ,0901600010656,3400,-1.206356478069110,Muy bajo
197,19.440077,-99.204316,197 MIGUEL DE CERVANTES-FC DE CUERNAVACA,0901600010444,3252,-1.415456071353820,Muy bajo
242,19.440344,-99.20105,242 MIGUEL DE CERVANTES SAAVEDRA-PROL MOLIERE ,0901600010444,3252,-1.415456071353820,Muy bajo
462,19.442338,-99.205198,462 PRESA FALCÓN-DANXHÓ,0901600010444,3252,-1.415456071353820,Muy bajo
463,19.442338,-99.202492,463 LAGO ANDRÓMACO-LAGO ZURICH,0901600010444,3252,-1.415456071353820,Muy bajo
464,19.442421,-99.199838,E464 MATEO ALEMÁN-PROLONGACIÓN MOLIERE ,0901600010459,3396,-0.878826221494199,Bajo
453,19.424842,-99.203739,453 PEDREGAL-TEAPA,0901600010995,1888,-1.294994715463570,Muy bajo
454,19.425905,-99.204236,E454 MONTES URALES-MONTE PELVOUX,0901600010995,1888,-1.294994715463570,Muy bajo
455,19.426308,-99.203302,455 PEDREGAL-FERROCARRIL DE CUERNAVACA,0901600010995,1888,-1.294994715463570,Muy bajo
175,19.400767,-99.172533,E175 MUTUALISMO-JOSÉ MARTí,0901600011226,5214,-1.214426352862830,Muy bajo
182,19.402089,-99.17139,182 PROGRESO-ASTRONOMOS,0901600011226,5214,-1.214426352862830,Muy bajo
468,19.434183,-99.173089,468 LAGO XOCHIMILCO-AV. EJÉRCITO NACIONAL,0901600010603,2360,-1.109332494173360,Muy bajo
469,19.434183,-99.173089,E469 BAHÍA DE LA CONCEPCIÓN-BAHÍA DE TODOS LOS SAN,0901600010603,2360,-1.109332494173360,Muy bajo
470,19.435039,-99.173879,470 BAHÍA DE LAS PALMAS-BAHÍA DE TODOS LOS SANTOS,0901600010603,2360,-1.109332494173360,Muy bajo
471,19.436287,-99.174888,471 BAHÍA DE CHACHALACAS-BAHÍA SANTA BÁRBARA ,0901600010603,2360,-1.109332494173360,Muy bajo
472,19.437667,-99.17711,E472 BAHÍA SANTA BÁRBARA-BAHÍA DE BALLENAS ,0901600010603,2360,-1.109332494173360,Muy bajo
474,19.438984,-99.177549,474 BAHÍA DE SAN HIPÓLITO-BAHÍA DEL ESPÍRITU SANTO,0901600010482,4421,-0.921590139225098,Bajo
475,19.439249,-99.181065,475 LAGO MURITZ-LAGO ALBERTO,0901600010482,4421,-0.921590139225098,Bajo
477,19.440905,-99.181743,477 LAGO ISEO-LAGUNA DE MAYRÁN ,0901600010482,4421,-0.921590139225098,Bajo
478,19.440818,-99.176961,478 LAGUNA DE MAYRÁN-LAGO CHALCO,0901600010482,4421,-0.921590139225098,Bajo
479,19.444433,-99.179664,E479 LAGO MURITZ-AV. MARINA NACIONAL,0901600010482,4421,-0.921590139225098,Bajo
480,19.446073,-99.181654,480 LAGO ISEO-AV. MARINA NACIONAL,0901600010482,4421,-0.921590139225098,Bajo
222,19.431417,-99.195774,E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,0901600010779,1467,-1.410593246912780,Muy bajo
223,19.431242,-99.191613,223 NEWTON-PRESIDENTE MASARYK ,0901600010779,1467,-1.410593246912780,Muy bajo
231,19.42977,-99.19349,231 NEWTON-ARISTOTELES ,0901600010779,1467,-1.410593246912780,Muy bajo
237,19.426744,-99.193986,237 ANDRÉS BELLO-ELLIOT ,0901600010779,1467,-1.410593246912780,Muy bajo
238,19.426765,-99.193752,238 ANDRÉS BELLO-ELLIOT ,0901600010779,1467,-1.410593246912780,Muy bajo
465,19.445039,-99.194078,465 LAGUNA DE GINEBRA-LAGO WETTER,0901600011349,6342,-0.613346458135579,Medio
166,19.406069,-99.183549,166 PROGRESO-CDA. ANTONIO MACEO,090160001118A,7418,-1.179714655300300,Muy bajo
167,19.404651,-99.179375,167 GENERAL SALVADOR ALVARADO-PROGRESO,090160001118A,7418,-1.179714655300300,Muy bajo
168,19.403997,-99.1776,168 COMERCIO-PROGRESO,090160001118A,7418,-1.179714655300300,Muy bajo
169,19.403019,-99.174934,169 PROSPERIDAD-PROGRESO,090160001118A,7418,-1.179714655300300,Muy bajo
171,19.402584,-99.178199,171 COMERCIO-JOSE MARTÍ,090160001118A,7418,-1.179714655300300,Muy bajo
172,19.4034921,-99.1816002,172 GENERAL FRANCISCO MURGUIA-JOSE MARTÍ,090160001118A,7418,-1.179714655300300,Muy bajo
461,19.440106,-99.210031,461 PRESA DON MARTÍN-BOULEVARD MIGUEL DE CERVANTES,0901600010533,0,0.000000000000000,
192,19.42592,-99.190755,192 RUBEN DARIO-REFORMA,0901600010798,253,-1.376497778498670,Muy bajo
193,19.425907,-99.190733,193 RUBEN DARIO-REFORMA,0901600010798,253,-1.376497778498670,Muy bajo
194,19.424282,-99.180334,194 CTO MAHATMA GANDHI-AV. PASEO DE LA REFORMA,0901600010798,253,-1.376497778498670,Muy bajo
195,19.424926,-99.185147,195 AV. PASEO DE LA REFORMA-CTO MAHATMA GANDHI,0901600010798,253,-1.376497778498670,Muy bajo
184,19.41479,-99.18508,184 GRAL GÓMEZ PEDRAZA-GOBERNADOR TIBURCIO M,0901600010891,2133,-1.134832432670980,Muy bajo
185,19.4128,-99.1828,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,0901600010891,2133,-1.134832432670980,Muy bajo
227,19.431791,-99.207373,227 CAMPOS ELÍSEOS-PERIFÉRICO,0901600010849,1030,-1.198150932378410,Muy bajo
458,19.428679,-99.206605,458 MONTES URALES-VOLCÁN,0901600010849,1030,-1.198150932378410,Muy bajo
459,19.429243,-99.207267,E459 VOLCÁN-MONTES URALES,0901600010849,1030,-1.198150932378410,Muy bajo
